ingredients,raw_weights_g,cooking_method,cooked_weight_g,cooked_energy_kcal,cooked_protein_g,cooked_fat_g,cooked_carbohydrate_g,cooked_sodium_mg,cooked_cholesterol_mg,cooked_vitamin_c_mg,cooked_calcium_mg,cooked_iron_mg,cooked_potassium_mg
orange,471.9,boil,511.2,244.6,3.02,0.91,56.09,480.2,0.0,50.0,153.8,0.88,513.3
cauliflower,336.9,stir_fry,311.5,122.0,6.66,2.36,18.53,1840.1,0.0,76.95,78.7,3.71,600.6
eggplant_cucumber_ginger_lemon,96.8_249.2_307.1_357.0,steam,953.3,367.8,10.21,6.6,66.89,1294.1,0.0,55.08,527.4,8.94,1796.6
tofu_pepper_bell_pepper,307.1_179.9_174.0,stir_fry,583.5,1292.3,50.98,67.56,120.08,2714.5,0.0,59.79,536.4,17.77,2406.9
ginger,499.6,boil,525.6,252.0,5.92,2.8,50.8,378.3,0.0,7.34,129.3,6.72,983.4
tomato,304.8,stir_fry,264.9,84.9,2.52,2.13,13.9,1761.6,0.0,21.06,30.9,1.24,406.7
ginger,275.3,roast,213.6,183.9,3.28,5.78,29.69,701.8,0.0,2.54,75.6,3.85,724.6
egg_beef_tomato_tofu,67.8_355.9_189.2_243.4,steam,845.6,759.7,96.33,29.81,26.53,1650.8,695.6,19.2,529.4,18.33,1368.1
tofu,313.0,roast,233.6,323.7,23.7,18.53,15.53,1036.1,0.0,0.0,506.4,6.02,316.4
kumquat_tomato_pineapple_garlic,258.1_397.3_477.9_187.2,steam,1204.0,700.2,15.78,2.06,154.63,1796.9,0.0,133.43,312.0,9.37,1835.6
grape_egg_chicken_strawberry,449.1_427.4_228.8_464.8,stir_fry,1443.0,2264.4,97.31,162.62,102.89,6426.8,2742.8,113.06,373.4,22.1,1922.0
cabbage_small_pepper,318.0_231.8,stir_fry,516.1,229.0,7.07,5.47,37.86,3454.3,0.0,169.57,243.6,5.16,744.8
tofu_pepper,195.2_449.3,stir_fry,571.6,2018.3,78.14,84.43,236.48,3954.4,0.0,0.0,366.8,31.2,4417.3
chicken_fish,280.1_206.2,pan_fry,408.9,757.6,52.29,53.76,16.14,1694.3,296.9,62.16,43.0,4.88,1082.7
garlic,99.4,roast,78.6,129.7,4.05,0.7,26.81,309.3,0.0,1.7,38.2,1.18,261.1
pork_small_pepper_bell_pepper,291.2_93.6_262.6,stir_fry,563.1,1516.0,38.59,134.61,37.54,2508.3,233.0,137.12,76.8,7.24,1251.7
pineapple_onion_lemon,469.9_353.3_192.0,stir_fry,917.1,541.4,7.48,12.18,100.47,5351.5,0.0,58.71,329.1,6.53,1275.2
potato_onion,226.6_387.4,stir_fry,522.0,376.4,7.86,4.3,76.58,2086.0,0.0,30.31,110.7,4.19,1153.8
ginger_egg,301.4_284.6,steam,543.8,548.2,38.9,26.44,38.65,1153.5,1664.9,6.08,243.1,9.95,1147.5
eggplant,424.0,stir_fry,388.1,140.8,4.17,2.97,24.34,1761.5,0.0,7.25,101.5,2.13,528.2
beef_pork_onion,244.2_62.7_294.0,stir_fry,535.3,999.0,54.53,70.56,36.47,3756.6,255.3,8.13,128.7,10.83,949.1
eggplant,163.8,pan_fry,139.7,47.6,1.68,1.15,7.62,659.6,0.0,2.29,38.9,0.81,195.7
potato,249.2,stir_fry,229.3,204.7,4.49,1.74,42.75,1426.2,0.0,22.56,20.1,1.98,692.7
pepper,244.0,roast,192.9,912.2,33.1,32.0,122.93,808.3,0.0,0.0,29.7,14.83,2156.1
cucumber_garlic_chicken_tofu,316.8_147.1_485.1_210.8,steam,1150.6,1187.5,113.47,52.43,65.43,1845.5,514.2,20.26,523.6,14.32,1963.5
potato,97.7,steam,90.7,76.1,1.91,0.19,16.68,135.3,0.0,14.3,8.0,0.79,298.5
bell_pepper_cauliflower,434.6_427.8,steam,842.9,256.1,13.52,1.67,46.74,1028.7,0.0,391.71,137.9,6.88,1903.0
egg_eggplant_onion_ginger,454.1_339.7_472.9_485.6,stir_fry,1581.3,2211.1,70.25,155.75,132.1,8273.9,2656.5,28.49,588.6,20.03,2862.0
carrot,161.0,braise,153.4,92.0,1.42,1.13,19.03,996.9,0.0,6.46,52.4,1.63,239.9
eggplant,361.4,stir_fry,328.3,118.4,3.7,2.53,20.2,1453.3,0.0,6.75,87.6,1.79,422.3
cucumber_pork,270.1_260.2,boil,597.8,1015.8,32.71,92.29,13.59,544.5,208.2,9.72,77.4,5.32,552.0
bell_pepper,93.7,pan_fry,82.0,33.4,1.14,0.66,5.73,392.8,0.0,30.27,8.4,0.47,212.5
beef_ginger,152.1_244.3,stir_fry,374.8,494.7,31.04,27.49,30.78,2282.9,127.8,3.35,101.5,8.34,885.9
carrot_beef,60.2_98.4,deep_fry,125.9,233.2,17.9,14.89,6.9,435.9,82.7,1.14,41.4,3.82,248.5
pineapple_grape_banana,230.7_110.5_492.6,braise,778.6,733.8,7.65,5.03,164.49,5622.4,0.0,33.29,66.8,3.81,1291.6
pork_onion_tomato_small_pepper,153.3_259.6_270.1_227.9,steam,891.1,864.9,26.55,58.57,57.89,1070.9,122.6,197.91,182.2,8.43,1470.5
small_pepper,189.5,stir_fry,178.0,103.9,2.22,2.65,17.79,831.0,0.0,100.83,70.1,2.7,369.0
cucumber,83.6,pan_fry,70.9,17.0,0.6,0.59,2.34,259.5,0.0,2.27,19.7,0.42,76.0
chicken_pork,415.8_333.6,steam,749.7,1907.0,115.21,154.77,13.32,1509.5,707.6,0.0,57.7,11.03,1573.5
garlic_beef_carrot_pork,123.5_229.1_161.0_106.0,stir_fry,542.3,1217.6,61.45,82.48,57.38,3715.5,277.2,11.28,161.0,12.13,1135.8
pepper,303.5,stir_fry,269.6,1283.5,41.81,53.64,158.37,1320.8,0.0,0.0,36.4,18.29,2787.7
tofu_chicken_eggplant,429.0_74.9_157.7,stir_fry,618.7,889.8,46.58,63.27,33.53,2895.5,79.4,2.79,745.3,10.02,775.0
beef_pineapple,312.7_271.2,steam,534.4,508.2,62.19,13.27,35.0,904.8,262.7,26.48,102.5,11.71,912.0
bell_pepper,316.1,stir_fry,293.2,127.0,3.86,2.21,22.91,1479.0,0.0,116.65,28.2,1.6,761.9
cauliflower_small_pepper,383.9_185.2,braise,528.6,285.7,9.36,5.28,50.19,4544.7,0.0,150.63,154.0,6.71,931.6
pork_lemon_banana_orange,160.3_164.5_440.5_267.8,boil,1152.2,1224.9,27.71,60.44,142.5,1062.8,128.2,55.45,286.7,5.77,1517.0
beef_potato,362.8_220.2,stir_fry,541.0,890.5,70.37,46.14,48.42,2397.6,304.8,20.36,99.5,13.97,1289.9
cucumber,400.9,roast,320.3,99.1,2.87,2.81,15.58,1552.5,0.0,8.28,96.3,2.04,342.4
pepper_egg_eggplant,454.2_495.0_316.9,stir_fry,1097.9,2959.4,128.29,154.92,262.97,7626.8,2895.8,5.97,407.0,38.15,5278.8
pork_cauliflower_beef,77.5_60.3_152.5,steam,289.6,495.0,40.31,33.62,7.79,641.0,190.1,20.18,52.9,6.91,532.6
small_pepper_chicken_onion,218.1_117.8_464.7,boil,895.7,468.4,28.03,12.25,61.51,698.2,124.9,136.58,195.9,7.25,1054.6
potato_eggplant_ginger,439.3_255.1_220.4,stir_fry,834.0,595.2,13.45,9.49,114.01,5562.4,0.0,45.18,155.4,7.85,2186.1
pork_ginger,253.0_75.2,stir_fry,301.3,1137.6,30.82,105.2,16.88,2161.1,202.4,1.09,35.7,5.05,655.1
cucumber_potato,327.1_168.0,stir_fry,441.5,214.9,5.43,3.47,40.5,2232.4,0.0,27.62,92.2,2.94,749.9
ginger,249.7,stir_fry,229.2,165.7,2.94,5.24,26.68,1554.8,0.0,3.64,67.8,3.55,638.4
shrimp,58.4,pan_fry,50.0,51.4,9.65,1.02,0.9,287.8,106.9,0.0,20.2,0.58,109.9
grape_pepper,463.0_56.4,boil,576.0,404.2,9.97,7.13,75.06,440.4,0.0,49.48,29.0,4.92,744.3
shrimp_carrot,268.8_427.3,stir_fry,626.7,453.3,49.85,7.7,46.17,3885.7,491.9,18.06,232.6,7.03,1127.2
fish,272.8,pan_fry,238.7,97.5,3.24,1.91,16.84,893.4,0.0,76.84,25.0,1.36,651.0
bell_pepper_grape,246.0_404.2,boil,704.1,259.0,4.8,1.23,57.18,612.4,0.0,133.68,40.0,2.66,766.2
ginger,419.3,stir_fry,372.7,283.9,5.13,8.81,46.02,1972.6,0.0,5.85,112.6,5.85,1007.8
pineapple_potato_kiwi_cucumber,225.3_475.7_234.8_324.0,boil,1371.6,672.5,13.91,3.03,147.39,1264.9,0.0,139.67,197.6,9.04,1742.1
chicken_potato_tofu,299.9_260.7_438.2,steam,931.4,1041.1,93.9,44.44,66.38,1519.0,317.9,38.46,776.3,14.72,1904.6
shrimp_fish,381.3_76.0,deep_fry,360.6,360.4,63.53,7.2,10.35,1797.1,697.8,11.89,139.0,4.24,793.2
eggplant,159.9,braise,154.7,65.8,1.62,1.12,12.32,1537.4,0.0,2.23,39.1,0.79,188.8
chicken_shrimp,75.6_231.4,steam,299.7,306.0,53.18,8.24,4.76,820.2,503.6,0.0,87.5,3.31,631.7
bell_pepper_tomato,177.9_63.8,boil,249.1,67.8,2.54,0.45,13.41,236.1,0.0,74.37,21.5,1.09,406.1
tomato_garlic_fish_shrimp,238.4_233.1_389.7_321.3,roast,943.8,825.0,68.99,11.65,111.05,4930.4,588.0,111.63,262.5,8.83,2344.4
cauliflower_eggplant,354.6_160.4,deep_fry,413.5,156.3,8.37,3.6,22.59,1004.3,0.0,31.03,120.8,4.68,716.9
shrimp_eggplant_chicken_egg,245.7_320.4_136.4_377.9,steam,1063.6,1044.1,120.74,48.05,32.16,2408.0,2804.9,7.88,382.7,13.57,1786.3
tofu_ginger,344.2_198.6,steam,531.6,375.7,28.25,13.45,35.4,575.4,0.0,3.74,607.7,9.34,927.7
cabbage,376.0,pan_fry,318.3,111.5,5.23,2.63,16.72,1142.9,0.0,49.19,181.4,2.26,407.5
bell_pepper_potato,395.7_328.0,pan_fry,644.1,400.6,10.47,5.07,78.28,2489.8,0.0,159.93,60.8,4.67,1946.0
egg,485.1,deep_fry,369.1,986.7,56.96,78.6,12.87,1718.3,2837.8,0.0,270.8,9.6,582.2
fish_beef,83.5_184.5,steam,249.0,246.9,35.07,7.86,8.98,544.8,155.0,41.02,50.4,6.45,547.6
garlic,127.6,boil,136.9,162.9,5.04,0.24,35.14,98.3,0.0,3.75,47.4,1.43,257.5
cabbage_pork,51.3_348.0,braise,375.7,1427.8,41.84,129.88,22.89,2471.0,278.4,6.67,46.5,5.81,621.7
potato,326.7,boil,351.8,253.2,5.98,0.62,55.92,261.8,0.0,37.46,25.3,2.51,755.8
cabbage,189.4,stir_fry,174.8,63.3,2.6,1.33,10.25,727.0,0.0,26.53,93.1,1.12,195.3
beef,199.8,roast,156.2,291.7,36.14,13.95,5.39,685.1,167.8,0.0,46.8,6.59,379.6
eggplant,213.5,steam,202.8,53.9,2.24,0.43,10.27,206.0,0.0,4.88,51.0,1.06,264.0
eggplant,215.8,steam,199.5,55.4,2.22,0.43,10.67,268.2,0.0,5.72,51.5,1.07,283.1
cucumber_onion,382.4_156.8,roast,397.8,173.0,4.39,3.77,30.37,1299.6,0.0,11.87,131.4,2.89,512.0
onion_carrot,265.3_227.7,stir_fry,460.3,242.1,4.72,3.45,48.05,3016.6,0.0,16.22,134.2,3.92,681.8
carrot_chicken_cabbage,413.7_462.0_484.2,roast,1028.5,1340.3,90.81,74.98,75.58,3881.6,489.7,61.19,410.6,13.61,2216.2
garlic_tomato,373.1_180.2,stir_fry,493.7,538.4,16.5,3.87,109.39,3384.8,0.0,22.37,163.0,5.2,1244.4
ginger_tomato_shrimp,490.9_100.9_132.5,boil,751.0,366.5,28.1,3.53,55.58,634.9,242.5,16.15,182.2,8.31,1278.4
fish,472.7,stir_fry,429.5,188.5,5.69,3.31,33.99,2127.7,0.0,158.98,42.7,2.34,1159.5
eggplant,130.5,pan_fry,115.4,38.0,1.31,0.91,6.15,472.9,0.0,2.02,31.1,0.65,156.2
ginger_tofu,178.5_483.2,stir_fry,577.3,799.0,39.16,51.62,44.44,3351.7,0.0,2.75,836.1,11.87,917.8
cauliflower_beef,353.7_74.2,stir_fry,397.5,289.8,20.46,13.38,21.88,2286.0,62.3,81.05,99.4,6.25,749.7
tomato,466.1,boil,486.4,97.4,3.69,0.91,18.62,285.5,0.0,36.41,43.4,1.76,554.3
beef_small_pepper_tomato_cabbage,378.9_288.4_416.6_72.3,stir_fry,1023.9,1121.3,77.12,63.16,61.11,5028.8,318.3,191.37,274.5,18.43,1855.8
ginger,373.0,steam,338.3,191.4,4.61,2.19,38.32,471.8,0.0,8.1,102.4,5.22,1001.5
pepper_pork_ginger_cabbage,388.2_52.6_189.6_496.9,braise,1122.6,2127.9,68.15,87.06,267.92,10709.3,42.1,59.12,347.3,29.41,4470.9
chicken_cucumber_tomato,63.4_239.7_111.5,deep_fry,300.3,309.4,13.37,23.32,11.53,819.0,67.2,5.86,74.1,2.51,474.2
orange_pork_pineapple,198.2_211.8_179.9,boil,642.3,970.3,27.36,74.78,46.96,603.9,169.4,33.11,100.2,4.54,654.8
potato,343.7,boil,377.4,267.0,6.22,0.65,59.07,236.1,0.0,35.6,26.2,2.57,836.6
small_pepper_pepper_cabbage,356.3_456.8_176.0,steam,940.5,1883.0,70.56,54.81,276.87,1457.0,0.0,270.55,269.0,33.15,5516.8
bell_pepper_pepper,227.0_139.4,stir_fry,328.4,769.4,22.34,36.47,87.97,1513.4,0.0,80.85,37.0,9.6,1903.9
carrot,254.7,roast,192.3,121.0,2.34,1.78,23.9,990.7,0.0,7.72,81.8,2.55,403.9
pepper,437.9,stir_fry,404.1,1768.2,61.75,69.18,224.66,1533.1,0.0,0.0,52.4,26.19,4192.2
cucumber_egg,398.3_353.2,stir_fry,642.2,883.8,45.67,65.26,28.44,4132.1,2066.2,12.3,296.3,9.21,844.3
cabbage_small_pepper,497.4_288.4,roast,590.8,328.3,10.11,7.52,55.05,2193.6,0.0,147.92,352.4,7.07,1048.4
cucumber,441.2,stir_fry,419.8,108.5,3.32,3.09,16.85,1679.9,0.0,14.89,107.7,2.18,392.1
fish,496.5,stir_fry,472.6,198.0,5.93,3.48,35.76,2378.6,0.0,169.71,44.5,2.47,1165.2
shrimp_chicken_cauliflower,397.4_140.3_408.5,pan_fry,776.6,1014.5,102.16,55.97,25.53,4682.1,876.0,67.33,243.0,10.43,1667.5
cucumber,140.5,stir_fry,127.4,33.2,1.06,0.98,5.02,649.9,0.0,4.02,33.2,0.71,122.7
beef,59.3,roast,46.6,86.5,10.54,4.13,1.78,232.3,49.8,0.0,13.8,1.98,113.8
banana_ginger_lemon,175.0_374.2_326.4,steam,863.6,492.4,10.24,6.43,98.38,798.1,0.0,54.84,437.7,8.39,2078.9
onion,443.4,deep_fry,336.9,195.6,4.44,3.1,37.46,1028.9,0.0,5.06,105.2,2.66,513.7
pepper_chicken_cabbage_tofu,470.7_375.5_85.3_344.9,stir_fry,1123.1,3159.0,157.47,160.74,270.63,7927.9,398.0,11.49,707.8,40.39,5796.1
tomato,341.7,stir_fry,294.6,96.9,2.78,2.39,16.06,1615.9,0.0,24.13,34.0,1.36,482.7
peach_pineapple_beef,357.7_112.5_170.4,stir_fry,598.4,639.2,35.02,26.69,64.71,3458.8,143.1,15.67,73.0,9.17,893.6
shrimp_cucumber_pork,85.7_487.5_158.6,stir_fry,625.6,1045.1,36.44,88.85,24.94,3688.1,283.7,14.92,159.6,5.82,857.7
carrot,462.5,roast,342.5,218.6,4.2,3.24,43.18,1992.9,0.0,13.64,149.9,4.56,738.1
garlic,435.3,braise,411.4,618.0,17.34,3.05,130.31,3773.0,0.0,9.87,170.7,5.19,1013.7
carrot,328.6,boil,347.9,132.8,3.01,0.62,28.78,512.8,0.0,18.65,101.3,3.15,445.3
chicken,484.5,boil,526.1,741.6,82.7,42.94,6.07,599.7,513.6,0.0,41.1,6.46,812.9
onion,159.0,steam,157.0,66.1,1.7,0.31,14.12,206.1,0.0,6.2,38.4,0.97,204.1
cabbage,324.7,stir_fry,284.3,106.2,4.51,2.27,16.94,1529.9,0.0,44.39,162.2,1.93,356.3
tomato_pepper_cabbage,485.0_189.2_67.5,steam,698.7,816.8,31.68,23.13,120.48,1098.1,0.0,54.5,104.7,13.76,2759.9
chicken,468.8,stir_fry,419.1,982.7,81.2,68.09,11.27,3112.2,496.9,0.0,42.6,6.44,1004.7
small_pepper_cauliflower,346.1_430.8,steam,734.9,270.2,12.58,2.16,50.13,816.2,0.0,373.38,225.7,9.45,1527.5
shrimp_cucumber,301.7_488.6,deep_fry,581.5,366.4,53.83,8.7,18.19,2694.1,552.1,6.02,220.8,5.47,893.7
ginger_bell_pepper,219.6_106.5,boil,358.1,143.6,3.81,1.44,28.86,252.1,0.0,44.64,66.6,3.41,681.7
onion_potato,109.6_267.1,steam,371.0,255.3,6.22,0.73,55.96,326.4,0.0,44.26,47.8,2.77,971.0
bell_pepper_ginger_small_pepper_pineapple,168.1_246.5_66.5_153.5,boil,709.2,271.6,6.16,2.13,56.96,682.5,0.0,128.06,120.7,5.94,1061.4
garlic,425.0,boil,443.0,533.2,17.62,0.79,113.93,410.4,0.0,12.36,157.6,4.85,903.8
tofu_shrimp,185.1_242.1,boil,440.7,329.2,52.93,7.88,11.64,526.9,443.0,0.0,371.8,5.59,550.3
cucumber,121.0,stir_fry,106.1,30.0,0.88,0.85,4.72,681.9,0.0,3.7,29.2,0.61,103.4
egg,154.0,roast,115.6,256.2,18.88,17.54,5.72,583.7,900.9,0.0,85.5,3.13,196.2
garlic_cucumber_ginger,481.9_275.4_416.6,boil,1260.0,876.5,26.54,3.89,183.82,905.9,0.0,31.09,355.0,12.53,1986.7
shrimp,397.4,stir_fry,370.1,368.5,66.74,6.95,9.73,1828.1,727.2,0.0,137.0,4.02,760.7
eggplant_bell_pepper,310.6_342.3,stir_fry,585.1,242.7,7.13,4.57,43.26,3761.3,0.0,128.05,103.8,3.21,1136.6
pepper_garlic,473.3_434.6,roast,700.8,2473.7,84.22,78.57,357.42,3611.7,0.0,7.38,228.5,33.29,5727.9
shrimp,223.8,boil,244.9,168.7,36.19,1.08,3.55,384.9,409.6,0.0,75.2,2.09,350.4
onion,489.9,stir_fry,431.2,241.3,4.89,3.43,47.72,1684.1,0.0,13.73,116.4,2.95,598.1
onion_ginger_carrot_chicken,386.4_345.8_443.5_372.4,deep_fry,1192.7,1956.1,75.45,135.59,108.51,4942.1,394.7,16.79,357.0,16.66,2706.5
beef_pepper,143.1_244.4,stir_fry,358.6,1224.1,61.33,51.49,128.82,2376.3,120.2,0.0,63.0,19.4,2401.8
tomato,219.6,stir_fry,206.6,64.0,1.84,1.54,10.71,1265.3,0.0,14.85,21.8,0.89,306.0
cauliflower_onion,247.0_399.3,stir_fry,572.2,285.9,8.91,4.52,52.38,3327.6,0.0,62.8,154.6,5.12,909.5
shrimp_cauliflower,298.2_51.9,roast,268.8,296.3,51.92,5.58,9.6,1524.7,545.7,7.91,114.3,3.61,669.1
fish,344.3,boil,373.6,107.7,3.98,0.67,21.43,351.8,0.0,134.05,29.0,1.66,651.0
onion,446.7,stir_fry,401.3,217.1,4.62,3.13,42.62,2297.7,0.0,11.93,106.3,2.64,585.3
small_pepper,465.0,braise,438.9,302.0,5.51,6.51,55.34,2627.1,0.0,214.51,169.5,6.43,848.1
cucumber_garlic_ginger_fish,114.1_494.4_463.6_361.8,stir_fry,1260.7,1132.3,31.01,16.53,214.87,8551.6,0.0,150.12,371.7,14.99,3456.6
bell_pepper_ginger,219.7_289.6,braise,495.3,316.6,6.05,7.62,55.96,3234.0,0.0,68.04,96.5,5.2,1135.2
carrot_pork,193.7_356.1,boil,600.4,1421.9,43.67,127.23,25.53,857.3,284.9,9.94,78.9,7.25,763.2
pork,164.0,steam,161.4,642.2,20.7,60.38,3.97,306.5,131.2,0.0,9.8,2.62,295.8
tofu,408.5,stir_fry,378.2,539.3,29.6,37.5,20.84,2012.4,0.0,0.0,677.8,7.73,420.8
cucumber_eggplant_beef,67.1_100.3_205.4,stir_fry,353.8,498.0,39.35,31.37,14.58,1453.7,172.5,3.92,87.4,7.56,567.7
garlic,389.7,stir_fry,361.6,511.5,16.36,2.73,105.37,1669.2,0.0,9.45,154.5,4.75,971.5
shrimp,55.9,stir_fry,47.8,52.8,9.58,0.98,1.43,398.3,102.3,0.0,19.5,0.55,99.9
ginger,390.6,pan_fry,337.0,248.5,4.7,8.2,38.97,1679.5,0.0,4.52,106.2,5.45,1025.9
potato,91.0,roast,68.1,74.5,1.67,0.64,15.53,274.4,0.0,6.13,7.2,0.73,275.1
potato_pepper,274.0_300.7,deep_fry,420.5,1741.1,44.51,86.34,196.49,1606.8,0.0,10.06,57.9,19.9,3486.3
tomato_onion_egg,98.7_400.1_273.0,pan_fry,681.1,1006.5,38.24,74.85,44.99,3348.9,1597.0,15.32,263.5,8.19,1016.5
pork_egg_cabbage,66.2_458.6_116.0,stir_fry,555.5,1217.0,64.2,95.16,25.95,4092.1,2735.8,15.25,320.0,11.0,844.7
chicken,89.1,roast,71.9,165.0,15.45,10.57,2.02,341.4,94.4,0.0,8.0,1.25,190.5
kiwi_bell_pepper,443.2_485.3,boil,1051.1,439.5,9.05,3.43,93.11,737.0,0.0,305.46,156.2,7.44,1355.4
chicken,243.9,steam,224.5,392.8,44.5,22.48,3.13,464.6,258.5,0.0,22.3,3.41,575.9
peach,260.8,boil,287.5,136.9,2.07,0.25,31.59,269.7,0.0,7.45,14.9,1.99,298.7
carrot_chicken_bell_pepper,84.8_265.5_247.0,steam,545.9,538.5,52.1,24.99,26.28,907.3,281.4,129.67,73.7,5.79,1425.9
tofu_garlic_cauliflower,209.7_328.9_72.7,roast,451.2,763.3,30.23,24.77,104.88,2400.8,0.0,18.18,484.4,8.84,1225.5
cucumber_pork_tofu,417.6_162.8_292.8,roast,653.9,1112.3,44.2,87.58,36.83,2562.9,130.2,9.85,581.9,10.44,985.9
chicken_fish,267.1_84.9,roast,278.6,537.9,48.16,33.04,11.97,1071.8,283.1,22.19,32.2,4.15,788.3
potato,176.8,boil,186.0,133.0,3.23,0.33,29.27,111.2,0.0,20.3,13.5,1.33,412.2
eggplant_chicken_carrot,198.2_302.4_64.8,stir_fry,519.3,897.4,55.73,64.19,24.18,2473.9,320.5,6.17,97.4,5.92,1003.9
fish_eggplant_orange,130.2_227.4_187.3,steam,508.9,200.0,5.29,1.07,42.3,601.1,0.0,92.09,132.1,2.2,835.1
cucumber_beef,404.2_236.4,steam,607.0,354.7,48.97,10.23,16.68,1068.4,198.6,19.12,150.3,9.99,837.7
tofu,198.2,steam,197.2,159.8,15.67,7.03,8.46,247.1,0.0,0.0,319.2,3.79,227.3
carrot,221.5,stir_fry,196.5,105.1,1.99,1.55,20.79,923.9,0.0,10.74,72.1,2.19,357.4
carrot_lemon_onion_watermelon,417.8_165.8_52.5_255.0,boil,975.8,316.1,7.48,2.97,64.87,762.8,0.0,42.57,322.9,6.14,1025.2
fish_ginger_shrimp,232.5_441.6_316.4,steam,986.1,556.0,64.21,4.59,64.46,1689.0,579.0,130.54,254.9,10.37,2469.9
ginger_beef_fish,81.0_115.1_247.8,steam,444.4,262.2,26.52,5.68,26.24,805.8,96.7,132.55,69.5,6.16,1033.7
beef,113.1,steam,108.3,137.6,21.74,4.64,2.23,194.0,95.0,0.0,26.4,3.72,216.7
eggplant,288.0,roast,224.9,94.2,2.89,2.02,16.12,1142.2,0.0,3.66,68.0,1.44,338.1
tofu,324.0,boil,355.6,249.2,23.92,11.16,13.27,321.7,0.0,0.0,509.2,5.84,281.9
cauliflower_cabbage_pork_garlic,246.0_205.4_151.3_116.9,braise,716.8,1095.6,29.79,71.96,82.19,5308.9,121.0,76.18,212.0,7.78,1102.3
fish,59.5,stir_fry,55.2,23.4,0.73,0.42,4.18,230.6,0.0,20.61,5.4,0.3,134.1
pepper_pork_small_pepper_potato,482.7_193.2_185.8_54.9,roast,715.3,2706.6,92.87,134.22,281.8,2637.3,154.6,75.71,144.3,35.5,5540.3
pepper_cucumber,90.1_352.9,stir_fry,380.0,584.4,15.37,31.63,59.54,2084.0,0.0,10.77,94.5,7.1,1113.9
potato_grape_kiwi_cabbage,440.4_340.2_372.5_62.5,boil,1285.0,748.7,12.66,3.71,166.15,979.6,0.0,182.13,170.9,9.39,1718.1
tofu,118.0,roast,87.4,124.7,8.98,7.18,6.04,460.8,0.0,0.0,196.1,2.22,121.1
cauliflower_ginger_fish,201.3_203.1_491.5,steam,886.3,320.2,12.72,2.61,61.47,1118.3,0.0,349.79,147.5,7.46,2156.9
pineapple,486.9,boil,527.7,222.1,2.25,0.46,52.24,305.4,0.0,38.26,55.1,2.83,380.8
orange,309.7,boil,337.2,156.0,2.01,0.59,35.65,269.4,0.0,37.24,103.4,0.58,339.6
pork_bell_pepper,496.8_368.4,braise,833.8,2208.0,61.84,192.55,56.91,7172.0,397.4,113.07,62.3,9.8,1647.1
cucumber_potato,211.7_202.1,steam,392.4,193.8,5.54,0.83,41.05,621.7,0.0,35.02,67.6,2.67,809.2
carrot,343.7,stir_fry,310.0,160.9,3.19,2.41,31.61,1678.6,0.0,16.41,111.3,3.38,532.9
eggplant,343.6,boil,384.4,86.2,3.37,0.65,16.71,236.4,0.0,7.02,77.0,1.61,327.5
strawberry_kiwi,411.2_385.3,boil,900.9,390.1,6.58,2.96,84.29,697.8,0.0,177.84,169.0,11.47,748.8
watermelon_pineapple_banana_potato,316.9_492.1_288.3_445.0,stir_fry,1440.4,982.0,15.46,7.96,212.13,6750.2,0.0,86.04,139.4,8.71,2729.7
small_pepper_egg,291.6_125.2,stir_fry,366.8,508.5,19.37,33.74,31.84,2404.5,732.4,146.63,180.2,6.52,710.1
egg_tofu_pepper,463.9_243.1_84.6,boil,857.0,1106.2,82.88,57.0,65.41,1326.8,2713.8,0.0,628.0,18.02,1305.0
bell_pepper_garlic_eggplant,194.4_329.5_50.0,steam,537.5,492.3,16.74,1.11,103.85,884.3,0.0,112.6,159.8,5.09,1385.2
fish_ginger_egg,118.3_462.2_319.5,boil,951.0,697.4,44.45,29.36,63.83,1242.6,1869.1,52.96,302.7,12.69,1588.6
bell_pepper_cucumber_chicken_pork,216.3_290.7_71.6_297.2,pan_fry,772.7,1754.2,53.0,158.31,29.35,4187.1,313.7,76.25,112.4,8.43,1418.2
egg,350.5,stir_fry,325.0,642.0,42.26,46.66,13.26,1938.5,2050.4,0.0,193.9,7.11,471.7
pepper_garlic,192.8_128.2,boil,362.6,868.9,31.06,22.29,136.01,217.8,0.0,3.79,69.1,12.35,1764.0
carrot_kumquat_strawberry,94.3_114.0_474.8,boil,748.7,265.1,6.32,1.29,57.07,622.1,0.0,107.83,171.1,10.26,679.2
bell_pepper_tofu_chicken_fish,392.7_89.2_158.4_494.0,steam,1119.0,620.8,47.94,19.83,62.64,1303.3,167.9,437.65,238.3,8.18,2737.3
onion_orange,440.3_310.8,boil,794.8,339.1,6.4,1.43,75.16,659.9,0.0,44.52,203.9,3.05,770.7
onion_pepper,68.4_213.1,stir_fry,251.8,927.8,29.4,38.5,115.92,1135.0,0.0,1.87,41.6,12.98,2045.4
tofu,164.7,boil,183.4,128.3,12.08,5.83,6.88,133.3,0.0,0.0,259.4,2.99,148.6
small_pepper,184.9,steam,176.0,79.9,2.22,0.71,16.16,217.1,0.0,143.98,68.1,2.56,370.7
chicken_tofu,183.7_451.1,steam,600.6,654.8,67.62,33.26,21.26,1083.2,194.7,0.0,767.1,11.36,917.3
eggplant_pork,174.3_443.5,steam,610.4,1791.0,58.99,164.18,19.35,998.3,354.8,4.76,69.5,7.87,996.1
